s_fpssm0,s_fpssm1,s_fpssm2,s_fpssm3,s_fpssm4,s_fpssm5,s_fpssm6,s_fpssm7,s_fpssm8,s_fpssm9,s_fpssm10,s_fpssm11,s_fpssm12,s_fpssm13,s_fpssm14,s_fpssm15,s_fpssm16,s_fpssm17,s_fpssm18,s_fpssm19,s_fpssm20,s_fpssm21,s_fpssm22,s_fpssm23,s_fpssm24,s_fpssm25,s_fpssm26,s_fpssm27,s_fpssm28,s_fpssm29,s_fpssm30,s_fpssm31,s_fpssm32,s_fpssm33,s_fpssm34,s_fpssm35,s_fpssm36,s_fpssm37,s_fpssm38,s_fpssm39,s_fpssm40,s_fpssm41,s_fpssm42,s_fpssm43,s_fpssm44,s_fpssm45,s_fpssm46,s_fpssm47,s_fpssm48,s_fpssm49,s_fpssm50,s_fpssm51,s_fpssm52,s_fpssm53,s_fpssm54,s_fpssm55,s_fpssm56,s_fpssm57,s_fpssm58,s_fpssm59,s_fpssm60,s_fpssm61,s_fpssm62,s_fpssm63,s_fpssm64,s_fpssm65,s_fpssm66,s_fpssm67,s_fpssm68,s_fpssm69,s_fpssm70,s_fpssm71,s_fpssm72,s_fpssm73,s_fpssm74,s_fpssm75,s_fpssm76,s_fpssm77,s_fpssm78,s_fpssm79,s_fpssm80,s_fpssm81,s_fpssm82,s_fpssm83,s_fpssm84,s_fpssm85,s_fpssm86,s_fpssm87,s_fpssm88,s_fpssm89,s_fpssm90,s_fpssm91,s_fpssm92,s_fpssm93,s_fpssm94,s_fpssm95,s_fpssm96,s_fpssm97,s_fpssm98,s_fpssm99,s_fpssm100,s_fpssm101,s_fpssm102,s_fpssm103,s_fpssm104,s_fpssm105,s_fpssm106,s_fpssm107,s_fpssm108,s_fpssm109,s_fpssm110,s_fpssm111,s_fpssm112,s_fpssm113,s_fpssm114,s_fpssm115,s_fpssm116,s_fpssm117,s_fpssm118,s_fpssm119,s_fpssm120,s_fpssm121,s_fpssm122,s_fpssm123,s_fpssm124,s_fpssm125,s_fpssm126,s_fpssm127,s_fpssm128,s_fpssm129,s_fpssm130,s_fpssm131,s_fpssm132,s_fpssm133,s_fpssm134,s_fpssm135,s_fpssm136,s_fpssm137,s_fpssm138,s_fpssm139,s_fpssm140,s_fpssm141,s_fpssm142,s_fpssm143,s_fpssm144,s_fpssm145,s_fpssm146,s_fpssm147,s_fpssm148,s_fpssm149,s_fpssm150,s_fpssm151,s_fpssm152,s_fpssm153,s_fpssm154,s_fpssm155,s_fpssm156,s_fpssm157,s_fpssm158,s_fpssm159,s_fpssm160,s_fpssm161,s_fpssm162,s_fpssm163,s_fpssm164,s_fpssm165,s_fpssm166,s_fpssm167,s_fpssm168,s_fpssm169,s_fpssm170,s_fpssm171,s_fpssm172,s_fpssm173,s_fpssm174,s_fpssm175,s_fpssm176,s_fpssm177,s_fpssm178,s_fpssm179,s_fpssm180,s_fpssm181,s_fpssm182,s_fpssm183,s_fpssm184,s_fpssm185,s_fpssm186,s_fpssm187,s_fpssm188,s_fpssm189,s_fpssm190,s_fpssm191,s_fpssm192,s_fpssm193,s_fpssm194,s_fpssm195,s_fpssm196,s_fpssm197,s_fpssm198,s_fpssm199,s_fpssm200,s_fpssm201,s_fpssm202,s_fpssm203,s_fpssm204,s_fpssm205,s_fpssm206,s_fpssm207,s_fpssm208,s_fpssm209,s_fpssm210,s_fpssm211,s_fpssm212,s_fpssm213,s_fpssm214,s_fpssm215,s_fpssm216,s_fpssm217,s_fpssm218,s_fpssm219,s_fpssm220,s_fpssm221,s_fpssm222,s_fpssm223,s_fpssm224,s_fpssm225,s_fpssm226,s_fpssm227,s_fpssm228,s_fpssm229,s_fpssm230,s_fpssm231,s_fpssm232,s_fpssm233,s_fpssm234,s_fpssm235,s_fpssm236,s_fpssm237,s_fpssm238,s_fpssm239,s_fpssm240,s_fpssm241,s_fpssm242,s_fpssm243,s_fpssm244,s_fpssm245,s_fpssm246,s_fpssm247,s_fpssm248,s_fpssm249,s_fpssm250,s_fpssm251,s_fpssm252,s_fpssm253,s_fpssm254,s_fpssm255,s_fpssm256,s_fpssm257,s_fpssm258,s_fpssm259,s_fpssm260,s_fpssm261,s_fpssm262,s_fpssm263,s_fpssm264,s_fpssm265,s_fpssm266,s_fpssm267,s_fpssm268,s_fpssm269,s_fpssm270,s_fpssm271,s_fpssm272,s_fpssm273,s_fpssm274,s_fpssm275,s_fpssm276,s_fpssm277,s_fpssm278,s_fpssm279,s_fpssm280,s_fpssm281,s_fpssm282,s_fpssm283,s_fpssm284,s_fpssm285,s_fpssm286,s_fpssm287,s_fpssm288,s_fpssm289,s_fpssm290,s_fpssm291,s_fpssm292,s_fpssm293,s_fpssm294,s_fpssm295,s_fpssm296,s_fpssm297,s_fpssm298,s_fpssm299,s_fpssm300,s_fpssm301,s_fpssm302,s_fpssm303,s_fpssm304,s_fpssm305,s_fpssm306,s_fpssm307,s_fpssm308,s_fpssm309,s_fpssm310,s_fpssm311,s_fpssm312,s_fpssm313,s_fpssm314,s_fpssm315,s_fpssm316,s_fpssm317,s_fpssm318,s_fpssm319,s_fpssm320,s_fpssm321,s_fpssm322,s_fpssm323,s_fpssm324,s_fpssm325,s_fpssm326,s_fpssm327,s_fpssm328,s_fpssm329,s_fpssm330,s_fpssm331,s_fpssm332,s_fpssm333,s_fpssm334,s_fpssm335,s_fpssm336,s_fpssm337,s_fpssm338,s_fpssm339,s_fpssm340,s_fpssm341,s_fpssm342,s_fpssm343,s_fpssm344,s_fpssm345,s_fpssm346,s_fpssm347,s_fpssm348,s_fpssm349,s_fpssm350,s_fpssm351,s_fpssm352,s_fpssm353,s_fpssm354,s_fpssm355,s_fpssm356,s_fpssm357,s_fpssm358,s_fpssm359,s_fpssm360,s_fpssm361,s_fpssm362,s_fpssm363,s_fpssm364,s_fpssm365,s_fpssm366,s_fpssm367,s_fpssm368,s_fpssm369,s_fpssm370,s_fpssm371,s_fpssm372,s_fpssm373,s_fpssm374,s_fpssm375,s_fpssm376,s_fpssm377,s_fpssm378,s_fpssm379,s_fpssm380,s_fpssm381,s_fpssm382,s_fpssm383,s_fpssm384,s_fpssm385,s_fpssm386,s_fpssm387,s_fpssm388,s_fpssm389,s_fpssm390,s_fpssm391,s_fpssm392,s_fpssm393,s_fpssm394,s_fpssm395,s_fpssm396,s_fpssm397,s_fpssm398,s_fpssm399
94,6,7,9,13,15,14,34,17,8,8,11,9,8,18,19,7,11,18,2,6,75,5,12,23,26,28,1,36,4,4,30,18,6,8,2,5,40,20,3,10,7,61,31,9,19,21,12,18,1,3,14,6,4,8,4,0,11,12,0,9,10,68,156,16,32,62,6,28,2,0,18,8,10,18,4,2,22,16,0,12,0,0,0,20,0,0,3,5,3,0,0,3,4,2,1,1,4,5,9,11,22,19,14,8,80,43,0,24,4,8,24,12,2,14,3,2,30,23,1,16,40,37,90,13,102,240,12,58,0,5,70,13,2,26,9,3,49,24,0,38,5,27,14,17,13,20,139,36,2,1,8,12,7,23,7,7,40,12,5,3,15,25,5,5,16,9,2,63,0,0,7,5,1,8,4,2,10,22,0,10,2,0,0,10,5,1,1,4,72,40,0,25,10,0,1,3,10,10,33,27,7,6,3,23,17,11,2,33,63,119,5,57,45,8,2,5,61,54,26,19,64,20,21,22,50,36,6,44,6,8,77,13,7,16,13,3,45,41,2,1,2,1,1,8,2,4,0,4,11,13,1,22,5,1,1,4,13,14,6,1,1,9,11,9,4,8,0,13,9,15,3,17,64,8,0,1,26,35,3,16,7,14,18,4,16,20,1,14,1,4,15,3,0,134,6,4,13,10,0,52,11,20,17,8,20,32,15,13,3,2,18,2,5,22,65,15,16,11,1,24,11,10,5,27,8,10,4,28,4,2,10,9,8,24,21,45,32,30,3,2,0,0,0,14,3,1,0,14,1,2,0,7,9,5,0,1,28,21,2,2,4,9,3,9,4,3,0,25,3,10,5,8,26,0,1,0,29,64,0,36,7,8,12,22,7,15,2,16,69,39,11,17,22,1,3,3,17,32,84
126,32,15,28,24,21,47,24,14,7,9,32,11,5,45,45,21,10,7,15,7,423,32,44,7,53,74,15,76,4,1,213,19,15,27,34,11,33,17,0,6,52,141,89,9,27,53,12,38,0,1,49,9,10,17,41,19,8,12,0,6,60,99,447,15,43,211,27,76,1,1,72,7,6,41,76,14,40,27,4,9,1,2,2,40,4,4,3,11,12,2,7,4,2,4,7,2,13,8,12,11,80,41,63,17,165,103,18,50,7,2,105,19,2,23,42,16,19,15,5,14,69,49,290,11,127,515,13,56,6,6,122,19,5,48,56,14,17,20,6,20,25,61,86,12,18,56,287,22,7,1,45,16,4,32,55,7,34,10,6,6,70,62,27,4,49,35,9,239,3,3,44,12,25,16,23,3,28,74,1,7,23,4,9,34,11,21,1,9,216,83,22,84,32,20,10,18,42,27,109,14,19,17,24,36,11,23,11,21,183,417,26,197,77,22,9,5,29,51,82,16,257,58,89,8,127,154,14,55,8,3,485,28,2,60,60,19,23,6,2,4,9,4,17,15,4,10,7,4,10,30,6,80,10,2,4,1,14,0,18,2,5,1,2,16,1,5,3,41,10,24,6,30,140,5,4,0,56,100,14,4,13,4,32,2,15,32,16,18,4,4,34,7,9,226,16,5,16,13,4,73,93,137,162,44,53,152,51,75,4,4,126,10,8,100,457,115,43,23,3,7,23,15,36,10,21,38,7,15,10,5,36,11,7,27,47,126,27,9,13,3,7,1,2,5,4,4,0,8,5,8,11,12,33,2,2,1,45,28,0,3,15,4,11,17,6,12,3,66,12,18,7,22,88,14,12,6,56,155,10,12,17,2,6,15,7,16,2,11,64,19,27,22,13,21,12,17,8,10,114
50,0,6,7,16,2,2,12,12,7,13,3,8,9,18,25,15,6,5,19,1,28,6,3,1,13,3,0,18,0,0,16,2,0,7,6,6,1,0,1,0,1,27,15,0,3,2,3,11,0,0,2,0,1,2,4,7,1,1,0,0,2,28,33,0,4,3,3,10,0,0,8,0,0,0,10,5,1,4,0,2,0,1,1,16,1,3,4,1,3,0,2,0,1,0,5,2,0,3,2,3,4,12,9,0,15,14,9,11,2,1,11,2,0,11,7,10,0,3,3,3,6,19,30,2,16,37,21,13,1,0,16,1,1,18,13,6,8,5,0,8,0,10,0,1,1,2,56,7,3,1,1,1,8,13,8,2,1,10,2,1,7,2,4,0,7,3,0,8,0,0,4,0,3,0,11,3,3,4,0,0,3,0,0,1,0,0,0,0,28,21,1,12,8,0,0,0,0,6,19,2,4,9,5,17,3,4,0,4,64,122,0,46,61,7,5,13,21,7,43,9,8,22,18,4,14,10,13,17,3,4,25,1,0,10,15,13,0,8,5,3,0,1,2,3,7,2,1,0,18,24,5,29,9,0,3,2,0,0,14,0,1,0,0,1,1,1,0,5,6,16,1,8,45,1,0,0,22,11,5,8,4,6,5,2,5,5,8,6,1,1,12,0,0,56,11,7,2,2,3,7,6,14,11,7,4,8,7,12,3,2,4,3,12,18,49,20,4,9,1,2,2,9,5,0,4,5,2,7,6,0,8,1,1,9,10,25,0,1,5,1,0,0,0,0,0,0,1,3,2,2,0,3,12,0,1,2,7,5,1,0,0,1,2,1,0,0,2,10,0,0,0,3,16,1,3,2,7,5,0,5,1,4,11,0,2,7,6,3,35,10,1,6,21,3,6,6,8,19,46
51,16,12,14,14,15,16,6,23,0,2,9,7,7,9,40,22,13,13,7,4,150,16,9,2,59,30,6,40,1,3,72,7,3,23,16,20,15,16,4,3,18,117,49,2,27,23,20,38,1,5,28,2,7,7,25,24,10,17,3,2,5,39,182,2,23,71,6,8,1,0,6,2,2,11,26,26,13,8,4,1,0,0,0,13,0,0,2,4,3,1,1,0,0,0,3,2,0,0,3,5,26,14,14,0,92,24,4,25,2,4,36,4,3,10,16,15,3,5,1,5,28,20,63,9,59,150,13,28,2,5,29,5,2,26,33,33,16,14,9,15,20,29,41,12,18,20,296,28,3,2,20,4,4,38,61,43,16,3,10,6,13,19,14,3,11,4,2,46,0,0,4,3,6,10,16,12,2,13,1,2,4,8,5,0,6,4,0,5,72,29,5,27,8,7,6,9,3,7,36,4,8,3,4,8,13,10,7,13,53,141,5,60,20,13,8,22,7,12,46,4,61,19,11,5,58,20,2,11,2,5,124,6,2,7,15,24,13,8,3,1,2,3,0,3,11,0,0,4,16,12,1,46,9,2,4,5,1,6,10,1,6,2,6,4,3,3,3,14,13,23,8,10,83,6,4,11,8,32,10,6,13,6,14,4,13,8,5,15,4,1,16,4,3,141,27,16,15,3,6,25,29,56,41,13,45,16,42,37,7,7,23,12,8,88,226,129,29,36,14,17,25,33,12,4,13,6,5,23,7,7,12,10,4,45,58,152,13,14,13,1,2,0,3,4,4,2,4,2,0,1,0,2,15,7,6,7,45,11,0,0,1,9,2,5,2,0,0,41,3,4,4,2,43,7,0,4,22,53,8,13,2,11,2,7,5,9,4,8,74,40,3,22,17,21,13,26,15,28,104
115,26,14,10,48,13,14,35,29,11,8,12,43,6,19,33,18,35,19,15,6,91,5,8,8,25,10,6,35,4,2,32,9,4,10,2,3,35,26,3,6,9,29,24,15,5,12,13,19,4,5,5,9,1,1,10,8,12,3,5,12,12,18,77,17,12,38,8,25,1,0,7,8,2,11,1,3,22,8,2,11,5,1,2,30,2,5,3,1,2,0,2,11,3,2,2,5,7,5,3,5,5,6,12,10,20,14,3,28,0,0,3,12,4,14,2,3,22,6,0,0,11,6,22,13,14,61,0,18,1,0,4,11,2,6,5,0,21,8,0,23,9,16,13,21,14,5,161,16,5,4,6,12,6,23,7,1,22,5,1,6,5,5,8,3,4,6,1,28,1,0,3,1,2,1,2,5,8,2,1,5,1,1,1,21,2,0,3,14,97,38,1,38,17,10,1,3,25,13,57,6,15,3,7,33,8,3,0,24,22,56,3,51,31,11,1,1,47,24,11,6,42,3,5,6,17,21,1,15,2,0,57,10,1,7,3,4,8,2,2,2,2,0,1,9,4,3,0,7,9,4,3,18,4,5,2,5,13,5,3,2,8,0,6,22,3,4,2,23,9,21,2,24,56,3,1,1,63,34,8,7,8,1,6,17,0,7,2,11,1,2,2,5,4,100,0,1,13,6,2,31,10,14,20,25,9,20,18,20,7,2,4,9,5,18,39,12,27,8,4,3,4,7,5,27,9,5,5,25,6,4,5,16,6,8,12,37,17,12,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,5,2,0,2,3,1,2,10,5,1,1,18,1,0,1,13,17,1,0,1,30,38,2,27,12,1,6,37,9,9,4,22,47,19,3,49,23,8,6,14,40,17,79
112,15,28,39,61,25,43,27,25,23,11,36,39,13,43,66,32,11,23,38,1,197,14,11,16,37,23,4,40,3,0,88,12,3,18,17,6,9,14,3,4,34,150,64,14,28,32,24,25,8,2,50,11,7,11,32,23,8,7,6,7,21,99,357,8,35,160,21,35,3,2,40,15,5,27,36,14,14,4,0,3,6,3,6,48,5,3,2,19,10,19,4,17,21,7,11,5,9,18,9,5,51,37,51,11,115,71,5,57,10,10,71,27,6,18,21,8,19,21,3,8,48,54,200,13,101,308,11,57,7,2,111,14,9,30,42,18,35,28,7,24,19,44,39,35,15,26,220,17,3,1,23,16,7,36,32,7,25,7,1,3,18,18,8,6,17,3,2,80,7,5,14,14,14,7,9,8,16,19,2,12,13,8,15,42,17,10,0,21,214,91,10,104,51,18,10,18,32,40,105,12,30,8,14,69,14,22,2,30,162,290,15,190,116,26,12,13,90,66,78,17,202,73,56,27,110,99,15,66,11,3,373,34,6,38,39,21,34,18,7,2,7,3,1,18,7,7,0,27,29,24,12,71,30,11,4,7,34,26,13,8,7,6,4,22,8,7,1,34,29,45,5,36,198,16,7,4,66,97,20,5,20,28,29,27,20,27,0,31,3,7,37,15,10,284,30,9,30,9,3,26,34,72,70,55,47,51,22,31,3,1,46,22,9,52,158,46,35,16,6,14,31,33,42,47,19,36,4,14,22,6,29,15,8,19,47,104,11,23,25,0,5,4,1,12,3,1,1,12,2,3,5,9,12,2,1,2,31,10,1,3,19,8,6,22,13,9,1,69,8,15,11,23,108,9,4,2,72,143,3,31,14,7,8,58,4,13,1,21,163,52,18,63,32,44,18,27,38,27,240
167,11,7,9,53,9,22,28,15,30,26,23,29,13,26,23,19,28,17,34,5,102,6,14,10,13,13,5,27,1,1,31,16,8,6,7,12,35,21,4,3,12,59,36,4,7,9,16,30,2,2,14,5,1,9,3,6,16,4,0,5,14,37,112,10,7,47,4,25,0,0,16,6,4,15,1,3,9,5,0,17,0,6,0,25,1,2,10,2,2,6,0,11,6,0,3,0,5,10,12,5,22,13,13,4,36,35,5,18,2,0,24,5,6,11,3,7,13,5,1,16,41,21,46,8,44,106,5,29,6,1,29,8,6,14,7,8,24,13,1,26,15,15,14,25,8,6,214,40,6,7,8,13,8,29,9,2,39,13,2,7,13,20,6,8,11,21,6,40,0,0,11,7,5,1,1,4,15,12,2,2,4,0,1,11,0,0,1,12,68,31,2,17,12,6,0,1,25,12,47,10,15,2,5,26,8,8,5,14,64,107,8,58,33,5,5,8,55,19,49,8,29,4,8,8,18,34,3,19,1,1,53,9,1,21,8,6,22,4,1,0,5,1,1,9,4,2,6,6,35,31,1,48,8,3,0,3,20,10,14,1,10,1,1,5,3,2,2,19,17,14,4,30,48,5,1,6,34,43,8,6,4,2,5,6,3,12,4,10,4,1,7,11,1,66,1,2,16,9,3,16,12,8,14,26,2,9,14,14,8,1,6,8,2,1,27,11,10,2,5,22,13,8,10,18,11,18,10,15,16,2,17,13,5,14,24,81,14,5,15,1,0,0,0,5,0,0,5,9,7,4,0,10,6,4,0,0,20,13,5,0,10,2,3,4,2,9,1,19,8,1,5,8,25,4,1,3,23,45,6,32,4,10,2,36,3,6,6,14,47,19,4,33,14,5,5,24,47,20,87
188,5,1,9,30,8,5,13,2,5,0,3,7,2,21,27,13,4,2,17,15,51,0,9,1,9,18,1,9,5,5,26,3,0,4,3,1,3,0,2,3,3,50,45,0,7,15,23,6,4,2,2,3,5,1,3,1,2,3,2,6,17,27,98,0,10,44,10,12,0,0,2,0,0,13,18,9,0,0,0,22,0,5,1,32,0,0,6,0,3,3,0,7,9,0,5,15,0,8,15,19,14,4,12,5,43,27,1,22,7,13,7,16,2,5,7,5,0,3,10,24,27,2,32,0,42,117,6,8,6,4,21,4,1,17,2,1,0,0,8,42,2,10,8,5,3,7,123,3,0,0,2,9,1,7,15,3,3,8,0,5,12,1,4,0,1,5,0,15,3,2,4,6,2,0,1,0,2,4,8,14,5,3,1,10,0,0,0,10,123,51,4,39,9,1,4,15,5,10,98,7,4,2,10,9,5,18,4,7,60,115,2,57,31,8,0,4,17,3,28,26,83,13,23,1,42,35,5,10,1,1,101,13,0,9,11,16,2,2,2,1,2,0,0,0,8,2,0,1,11,16,0,24,1,7,3,5,2,0,2,2,5,0,2,0,3,3,4,11,21,22,1,11,57,3,0,1,29,48,12,15,6,3,8,1,0,9,4,2,0,0,4,0,0,53,7,7,1,0,0,44,17,13,22,6,5,12,11,5,3,4,4,2,4,10,70,40,1,0,6,9,14,13,18,13,7,10,0,14,4,3,6,10,6,3,28,98,9,11,11,1,4,0,0,0,0,2,3,3,1,3,0,2,7,4,0,0,2,5,0,2,15,2,3,3,2,5,2,26,9,10,3,11,40,5,1,0,31,42,4,19,0,0,0,14,1,1,1,1,91,28,5,19,16,5,4,20,0,4,167
151,20,24,36,36,24,34,23,42,12,13,19,42,19,40,56,41,25,23,22,5,221,58,29,23,57,27,2,86,3,3,109,31,12,27,16,16,24,16,1,1,10,117,26,26,18,8,18,51,0,0,11,10,9,7,21,20,19,10,0,1,6,71,191,11,18,66,6,28,0,0,12,4,0,7,18,14,18,5,0,3,4,3,3,19,2,3,2,1,4,5,3,14,8,2,2,3,6,7,7,0,31,29,31,20,45,31,4,44,4,1,31,14,5,20,10,7,31,18,5,6,43,33,68,20,78,183,9,53,8,3,56,22,7,14,17,12,51,12,4,32,13,62,37,28,10,18,271,19,6,4,12,16,0,28,61,16,24,7,7,3,5,24,8,16,11,10,1,45,1,4,2,11,17,8,5,2,19,31,1,5,0,1,1,31,2,4,2,6,140,43,0,62,39,3,0,8,21,19,65,12,17,11,9,99,19,16,8,59,197,303,15,217,137,21,13,24,109,71,119,1,37,19,7,22,24,10,0,35,4,4,68,28,9,11,11,10,36,19,2,1,4,5,2,12,1,4,1,1,30,29,5,65,13,1,0,5,18,8,15,3,1,2,1,25,4,2,0,25,33,32,3,36,171,4,3,3,55,82,16,10,2,11,13,24,7,5,14,21,8,9,10,13,21,188,19,14,33,15,9,17,13,45,42,54,18,30,11,37,7,3,16,14,9,21,134,37,21,24,10,18,20,36,22,22,9,7,2,13,16,11,17,30,18,18,55,126,17,15,20,0,5,1,2,5,2,0,0,11,2,6,1,5,28,0,0,0,34,33,1,2,4,6,3,18,3,5,3,42,12,11,5,18,75,3,7,3,43,102,7,23,1,7,11,37,10,3,2,16,161,60,3,72,41,19,5,17,38,21,190
163,14,20,14,38,26,12,60,54,7,4,9,26,13,124,135,34,27,22,8,4,127,15,7,16,54,17,12,39,2,0,37,7,1,18,22,7,15,4,3,0,10,28,12,15,11,9,3,24,0,0,6,6,2,7,12,6,9,9,0,1,3,25,138,3,28,44,12,22,1,0,6,4,0,21,20,12,5,1,4,5,2,1,1,64,2,1,8,15,6,5,2,8,13,8,13,3,6,14,2,6,39,20,19,12,135,45,2,54,0,0,38,16,1,39,29,7,6,6,1,12,25,9,37,13,44,130,22,28,0,0,15,13,2,39,29,9,8,6,2,32,21,31,21,21,17,22,222,33,1,0,9,12,7,36,59,16,31,8,0,1,11,9,1,4,7,2,2,48,2,4,4,4,1,10,6,1,0,5,0,1,5,0,1,17,10,2,0,12,56,30,1,27,19,8,0,9,8,2,30,12,23,7,6,53,22,11,7,42,91,233,6,139,52,45,23,12,42,36,46,3,60,24,12,17,41,25,3,29,0,3,109,14,0,27,18,7,22,6,0,2,1,0,0,9,7,0,0,9,16,28,2,54,13,1,3,3,7,5,6,0,1,0,0,11,5,1,2,10,14,18,4,26,106,2,3,5,19,44,6,18,14,16,29,27,39,8,12,38,1,2,6,16,8,502,68,15,24,16,5,46,22,46,33,32,40,31,35,60,0,1,18,22,7,111,209,54,23,15,3,16,2,4,2,13,10,5,3,20,4,8,2,14,0,32,30,56,11,3,1,1,0,0,0,7,4,0,1,5,1,2,0,4,13,0,1,0,7,5,0,3,2,2,0,15,4,5,8,29,5,6,0,15,35,6,11,5,20,62,4,25,15,5,7,16,17,5,16,16,41,17,10,35,4,42,17,13,16,9,71
51,11,11,13,29,7,17,20,11,25,11,11,19,20,31,13,7,26,29,24,3,76,15,12,6,11,12,6,11,1,1,41,7,1,10,6,6,5,5,0,0,12,78,45,5,16,26,24,15,0,0,14,4,4,6,8,5,13,5,0,1,9,31,97,4,6,54,14,17,4,3,20,4,3,2,8,2,13,5,5,8,4,0,0,37,3,2,6,1,4,2,0,3,1,0,13,8,3,3,9,8,13,5,8,1,18,20,2,3,1,2,20,1,0,10,6,3,1,2,0,6,16,12,61,5,13,116,18,8,14,3,18,9,11,4,8,3,15,17,6,5,3,19,28,4,5,17,90,10,0,2,3,2,1,10,9,4,11,7,0,0,9,12,8,0,4,8,1,31,6,0,14,3,3,0,2,1,0,10,1,7,13,2,11,20,4,10,3,11,149,74,10,37,31,5,0,8,25,14,83,7,6,4,8,26,2,5,2,20,110,160,10,74,59,4,1,3,40,23,53,4,57,31,31,9,18,37,0,24,17,13,93,14,8,14,9,6,23,11,9,1,6,3,1,5,5,4,1,7,4,16,4,20,6,4,1,1,2,5,1,2,9,4,1,5,2,2,0,13,25,33,3,22,85,12,9,5,29,57,8,11,4,9,14,1,2,11,5,1,3,2,12,0,1,112,10,9,4,1,5,11,3,10,25,9,2,17,10,7,4,2,7,4,11,8,30,13,8,12,7,4,16,29,24,3,10,22,7,22,13,1,23,3,13,12,32,85,11,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,2,15,0,2,3,13,19,9,2,13,26,12,3,1,25,69,5,20,2,2,9,15,5,17,2,8,65,30,7,13,18,9,3,10,16,14,74
156,0,15,7,45,6,5,50,12,37,21,0,22,20,30,67,37,37,7,39,4,58,8,1,6,16,4,1,17,1,2,22,8,2,7,5,3,21,3,2,2,3,54,11,11,11,4,2,10,0,0,7,4,2,10,11,6,2,1,0,4,5,19,51,0,10,20,3,11,1,2,5,3,0,9,8,2,0,1,2,8,9,0,0,29,5,1,5,4,8,3,10,3,7,0,13,7,14,3,11,1,17,7,3,1,27,7,1,22,0,1,13,3,6,13,7,6,14,3,0,4,16,9,16,4,20,57,2,12,0,3,8,4,0,18,15,5,16,3,0,39,2,8,1,11,2,2,181,7,7,4,0,10,14,14,20,4,21,3,8,0,3,10,2,1,7,7,0,22,0,0,4,0,2,6,3,0,1,6,0,3,8,4,0,11,0,2,0,3,117,51,2,48,31,11,2,9,24,9,68,12,8,12,2,47,8,6,7,28,119,199,5,118,95,14,4,13,72,23,76,4,36,9,7,0,18,14,8,23,0,0,48,0,6,13,11,6,4,4,2,3,4,0,0,14,4,0,1,5,23,28,5,41,19,4,1,3,19,2,11,3,2,2,1,25,2,0,3,8,32,60,1,47,158,11,0,7,83,60,19,10,1,7,1,0,1,4,4,5,2,1,3,1,8,109,11,3,12,5,2,52,6,23,10,37,7,11,42,11,10,5,3,14,16,25,109,37,30,11,15,18,4,4,5,14,5,8,10,13,31,18,1,13,21,10,26,77,23,13,26,1,3,0,0,4,0,0,3,3,3,4,2,5,15,2,0,0,29,7,4,3,6,1,2,5,4,1,2,16,5,1,2,3,52,8,1,3,47,74,4,15,6,0,3,27,3,5,0,8,117,58,2,62,54,10,4,17,40,16,130
86,15,4,4,37,7,13,8,28,27,10,9,22,24,11,20,14,21,16,32,1,73,8,4,10,8,13,6,10,4,0,30,9,1,6,2,1,11,6,3,5,20,80,55,7,11,34,50,35,5,1,40,5,1,18,13,6,13,12,6,9,10,23,83,10,6,53,7,18,0,0,15,9,3,26,9,7,11,9,1,4,0,1,2,11,5,0,0,0,3,5,0,4,0,8,6,4,5,4,1,3,3,7,8,4,28,16,1,12,2,7,11,14,7,8,1,3,7,5,1,4,16,17,44,8,23,111,12,17,4,1,42,8,5,29,9,14,8,11,1,15,7,21,12,13,4,10,134,20,5,5,15,9,2,17,12,4,18,4,3,0,10,5,5,5,3,7,0,21,2,0,9,2,3,7,4,3,4,3,0,13,6,6,4,25,8,6,0,11,102,40,11,48,18,1,3,14,9,16,88,6,6,2,2,33,8,3,3,9,58,79,8,44,24,13,3,1,19,16,24,13,66,22,30,10,37,56,16,40,9,3,106,10,4,6,10,9,24,19,10,1,4,0,0,9,3,1,3,9,9,23,5,32,15,2,1,1,19,9,6,6,4,0,2,12,6,1,2,19,19,25,7,29,59,8,0,3,33,41,17,3,1,6,14,8,3,9,2,7,2,1,5,4,1,68,5,4,10,4,2,14,9,7,11,13,18,19,4,11,3,3,15,9,4,14,49,23,9,4,2,17,8,13,4,20,10,8,0,13,10,4,12,20,18,17,18,59,10,8,20,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,2,1,4,2,10,0,2,3,27,4,5,1,11,37,1,3,0,17,45,4,9,8,1,3,27,13,5,4,12,58,10,13,14,11,4,3,7,12,13,88
